# Time:  ,  dy/dt  ,  y  , 
8.10000000e-01 , -2.18776267e+00 , 4.98828071e+00 , 
8.20000000e-01 , -2.22030718e+00 , 4.96259391e+00 , 
8.30000000e-01 , -2.25217043e+00 , 4.93653082e+00 , 
8.40000000e-01 , -2.28335604e+00 , 4.91009938e+00 , 
8.50000000e-01 , -2.31386763e+00 , 4.88330748e+00 , 
8.60000000e-01 , -2.34370892e+00 , 4.85616296e+00 , 
8.70000000e-01 , -2.37288365e+00 , 4.82867362e+00 , 
8.80000000e-01 , -2.40139560e+00 , 4.80084721e+00 , 
8.90000000e-01 , -2.42924862e+00 , 4.77269147e+00 , 
9.00000000e-01 , -2.45644660e+00 , 4.74421404e+00 , 
9.10000000e-01 , -2.48299345e+00 , 4.71542255e+00 , 
9.20000000e-01 , -2.50889315e+00 , 4.68632459e+00 , 
9.30000000e-01 , -2.53414971e+00 , 4.65692768e+00 , 
9.40000000e-01 , -2.55876719e+00 , 4.62723930e+00 , 
9.50000000e-01 , -2.58274967e+00 , 4.59726689e+00 , 
9.60000000e-01 , -2.60610129e+00 , 4.56701783e+00 , 
9.70000000e-01 , -2.62882622e+00 , 4.53649947e+00 , 
9.80000000e-01 , -2.65092866e+00 , 4.50571910e+00 , 
9.90000000e-01 , -2.67241286e+00 , 4.47468396e+00 , 
1.00000000e+00 , -2.69328309e+00 , 4.44340123e+00 , 
1.01000000e+00 , -2.71354367e+00 , 4.41187807e+00 , 
1.02000000e+00 , -2.73319893e+00 , 4.38012156e+00 , 
1.03000000e+00 , -2.75225325e+00 , 4.34813874e+00 , 
1.04000000e+00 , -2.77071103e+00 , 4.31593659e+00 , 
1.05000000e+00 , -2.78857672e+00 , 4.28352207e+00 , 
1.06000000e+00 , -2.80585477e+00 , 4.25090205e+00 , 
1.07000000e+00 , -2.82254968e+00 , 4.21808337e+00 , 
1.08000000e+00 , -2.83866597e+00 , 4.18507281e+00 , 
1.09000000e+00 , -2.85420818e+00 , 4.15187709e+00 , 
1.10000000e+00 , -2.86918088e+00 , 4.11850289e+00 , 
1.11000000e+00 , -2.88358868e+00 , 4.08495684e+00 , 
1.12000000e+00 , -2.89743618e+00 , 4.05124549e+00 , 
1.13000000e+00 , -2.91072804e+00 , 4.01737537e+00 , 
1.14000000e+00 , -2.92346890e+00 , 3.98335293e+00 , 
1.15000000e+00 , -2.93566346e+00 , 3.94918457e+00 , 
1.16000000e+00 , -2.94731641e+00 , 3.91487665e+00 , 
1.17000000e+00 , -2.95843249e+00 , 3.88043547e+00 , 
1.18000000e+00 , -2.96901642e+00 , 3.84586726e+00 , 
1.19000000e+00 , -2.97907298e+00 , 3.81117820e+00 , 
1.20000000e+00 , -2.98860692e+00 , 3.77637443e+00 , 
1.21000000e+00 , -2.99762304e+00 , 3.74146202e+00 , 
1.22000000e+00 , -3.00612615e+00 , 3.70644699e+00 , 
1.23000000e+00 , -3.01412106e+00 , 3.67133529e+00 , 
1.24000000e+00 , -3.02161260e+00 , 3.63613283e+00 , 
1.25000000e+00 , -3.02860561e+00 , 3.60084547e+00 , 
1.26000000e+00 , -3.03510496e+00 , 3.56547899e+00 , 
1.27000000e+00 , -3.04111550e+00 , 3.53003912e+00 , 
1.28000000e+00 , -3.04664211e+00 , 3.49453156e+00 , 
1.29000000e+00 , -3.05168967e+00 , 3.45896191e+00 , 
1.30000000e+00 , -3.05626308e+00 , 3.42333574e+00 , 
1.31000000e+00 , -3.06036724e+00 , 3.38765856e+00 , 
1.32000000e+00 , -3.06400705e+00 , 3.35193582e+00 , 
1.33000000e+00 , -3.06718743e+00 , 3.31617292e+00 , 
1.34000000e+00 , -3.06991329e+00 , 3.28037518e+00 , 
1.35000000e+00 , -3.07218955e+00 , 3.24454789e+00 , 
1.36000000e+00 , -3.07402116e+00 , 3.20869626e+00 , 
1.37000000e+00 , -3.07541302e+00 , 3.17282546e+00 , 
1.38000000e+00 , -3.07637008e+00 , 3.13694060e+00 , 
1.39000000e+00 , -3.07689727e+00 , 3.10104673e+00 , 
1.40000000e+00 , -3.07699953e+00 , 3.06514882e+00 , 
1.41000000e+00 , -3.07668178e+00 , 3.02925183e+00 , 
1.42000000e+00 , -3.07594897e+00 , 2.99336062e+00 , 
1.43000000e+00 , -3.07480602e+00 , 2.95748000e+00 , 
1.44000000e+00 , -3.07325788e+00 , 2.92161475e+00 , 
1.45000000e+00 , -3.07130947e+00 , 2.88576956e+00 , 
1.46000000e+00 , -3.06896572e+00 , 2.84994908e+00 , 
1.47000000e+00 , -3.06623155e+00 , 2.81415790e+00 , 
1.48000000e+00 , -3.06311188e+00 , 2.77840054e+00 , 
1.49000000e+00 , -3.05961163e+00 , 2.74268148e+00 , 
1.50000000e+00 , -3.05573570e+00 , 2.70700513e+00 , 
1.51000000e+00 , -3.05148900e+00 , 2.67137586e+00 , 
1.52000000e+00 , -3.04687642e+00 , 2.63579797e+00 , 
1.53000000e+00 , -3.04190286e+00 , 2.60027569e+00 , 
1.54000000e+00 , -3.03657319e+00 , 2.56481322e+00 , 
1.55000000e+00 , -3.03089229e+00 , 2.52941468e+00 , 
1.56000000e+00 , -3.02486502e+00 , 2.49408416e+00 , 
1.57000000e+00 , -3.01849624e+00 , 2.45882566e+00 , 
1.58000000e+00 , -3.01179079e+00 , 2.42364314e+00 , 
1.59000000e+00 , -3.00475350e+00 , 2.38854052e+00 , 
1.60000000e+00 , -2.99738920e+00 , 2.35352163e+00 , 
1.61000000e+00 , -2.98970270e+00 , 2.31859028e+00 , 
1.62000000e+00 , -2.98169880e+00 , 2.28375018e+00 , 
1.63000000e+00 , -2.97338228e+00 , 2.24900503e+00 , 
1.64000000e+00 , -2.96475792e+00 , 2.21435845e+00 , 
1.65000000e+00 , -2.95583047e+00 , 2.17981399e+00 , 
1.66000000e+00 , -2.94660468e+00 , 2.14537519e+00 , 
1.67000000e+00 , -2.93708529e+00 , 2.11104549e+00 , 
1.68000000e+00 , -2.92727700e+00 , 2.07682829e+00 , 
1.69000000e+00 , -2.91718452e+00 , 2.04272694e+00 , 
1.70000000e+00 , -2.90681253e+00 , 2.00874474e+00 , 
1.71000000e+00 , -2.89616570e+00 , 1.97488492e+00 , 
1.72000000e+00 , -2.88524867e+00 , 1.94115066e+00 , 
1.73000000e+00 , -2.87406609e+00 , 1.90754510e+00 , 
1.74000000e+00 , -2.86262256e+00 , 1.87407131e+00 , 
1.75000000e+00 , -2.85092268e+00 , 1.84073231e+00 , 
1.76000000e+00 , -2.83897103e+00 , 1.80753106e+00 , 
1.77000000e+00 , -2.82677218e+00 , 1.77447049e+00 , 
1.78000000e+00 , -2.81433065e+00 , 1.74155346e+00 , 
1.79000000e+00 , -2.80165097e+00 , 1.70878277e+00 , 
1.80000000e+00 , -2.78873764e+00 , 1.67616117e+00 , 
1.81000000e+00 , -2.77559514e+00 , 1.64369138e+00 , 
1.82000000e+00 , -2.76222792e+00 , 1.61137604e+00 , 
1.83000000e+00 , -2.74864043e+00 , 1.57921776e+00 , 
1.84000000e+00 , -2.73483707e+00 , 1.54721907e+00 , 
1.85000000e+00 , -2.72082224e+00 , 1.51538249e+00 , 
1.86000000e+00 , -2.70660032e+00 , 1.48371045e+00 , 
1.87000000e+00 , -2.69217564e+00 , 1.45220534e+00 , 
1.88000000e+00 , -2.67755254e+00 , 1.42086952e+00 , 
1.89000000e+00 , -2.66273531e+00 , 1.38970527e+00 , 
1.90000000e+00 , -2.64772823e+00 , 1.35871484e+00 , 
1.91000000e+00 , -2.63253556e+00 , 1.32790042e+00 , 
1.92000000e+00 , -2.61716152e+00 , 1.29726416e+00 , 
1.93000000e+00 , -2.60161033e+00 , 1.26680814e+00 , 
1.94000000e+00 , -2.58588616e+00 , 1.23653443e+00 , 
1.95000000e+00 , -2.56999316e+00 , 1.20644501e+00 , 
1.96000000e+00 , -2.55393546e+00 , 1.17654183e+00 , 
1.97000000e+00 , -2.53771718e+00 , 1.14682679e+00 , 
1.98000000e+00 , -2.52134238e+00 , 1.11730176e+00 , 
1.99000000e+00 , -2.50481512e+00 , 1.08796852e+00 , 
